37,3372067S,SYS16302080,68808726,{}
37,3372068S,SYS16266457,68747696,{}
37,3372069S,SYS16307705,68397082,{}
37,3372070S,SYS16267084,68591439,{}
37,3372071S,UINT0000085445A,64765626,{}
37,3372072S,SYS16267087,68834098,{}
37,3372072S,SYS16284994,68834098,{}
37,3372073S,SYS16302610,69646933,{}
37,3372074S,SYS16267094,69646931,{}
37,3372075S,SYS16302609,69646923,{}
37,3372077S,SYS16267106,68937527,{}
37,3372077S,SYS16282159,68937527,{}
37,3372079S,SYS16267113,68747667,{}
37,3372081S,SYS16267118,69563093,{}
37,3372082S,SYS16267116,68780077,{}
37,3372083S,SYS16267121,68478855,{}
37,3372084S,SYS16267125,68519151,{}
37,3372085S,SYS16267124,69603414,{}
37,3372086S,SYS16298501,69994205,{}
37,3372087S,SYS16267127,64313344,{}
37,3372087S,SYS16307706,64313344,{}
37,3372088S,SYS16299938,69646929,{}
37,3372090S,SYS16267137,67884553,{}
37,3372090S,SYS16282924,67884553,{}
37,3372090S,SYS16297803,67884553,{}
37,3372090S,SYS16297804,67884553,{}
37,3372091S,SYS16267144,69775965,{}
37,3372093S,SYS16267151,64334079,{}
37,3372094S,SYS16295611,64334081,{}
37,3372095S,SYS16267165,68504173,{}
37,3372097S,SYS16282163,68484759,{}
37,3372097S,SYS16285630,68484759,{}
37,3372099S,SYS16267180,69563092,{}
37,3372101S,SYS16295016,64832020,{}
37,3373002S,SYS16262939,68870525,{}
37,3373003S,SYS16262941,69778291,{}
37,3373004S,SYS16262940,62679538,{}
37,3373005S,SYS16262942,21051724,{}
37,3373007S,SYS16264869,68887832,{}
37,3373008S,SYS16264870,68303366,{}
37,3373009S,SYS16284992,68346095,{}
37,3373010S,SYS16267955,68870529,{}
37,3373012S,SYS16264930,69655060,{}
37,3373014S,SYS16264927,69655053,{}
37,3373015S,SYS16264928,69655081,{}
37,3373017S,SYS16264938,69665490,{}
37,3373018S,SYS16264891,67045200,{}
37,3373019S,SYS16290728,68741636,{}
37,3373020S,SYS16264897,68739893,{}
37,3373021S,SYS16264896,68739895,{}
37,3373022S,SYS16289174,68739892,{}
37,3373024S,SYS16264940,69655054,{}
37,3373025S,SYS16264912,68667407,{}
37,3373026S,SYS16264921,68667453,{}
37,3373027S,SYS16301551,68667450,{}
37,3373028S,SYS16264918,68667449,{}
37,3373029S,SYS16264926,69655077,{}
37,3373030S,SYS16264924,67763305,{}
37,3373031S,SYS16264922,69748766,{}
37,3373036S,SYS16264970,68511746,{}
37,3373037S,SYS16292283,68442169,{}
37,3373038S,SYS16162527,68747691,{}
37,3373038S,SYS16298971,68747691,{}
37,3373040S,UINT0000080243B,68754948,{}
37,3373042S,UINT0000080244B,68754950,{}
37,3373044S,SYS16265382,69665491,{}
37,3373044S,SYS16282145,69665491,{}
37,3373045S,SYS16265381,68754944,{}
37,3373045S,SYS16282170,68754944,{}
37,3373046S,SYS16267987,68745655,{}
37,3373047S,SYS16266329,69655055,{}
37,3373049S,SYS16266334,68932741,{}
37,3373050S,SYS16267233,68591437,{}
37,3373051S,SYS16266337,68932740,{}
37,3373052S,SYS16266338,68932737,{}
37,3373054S,SYS16266339,68932743,{}
37,3373055S,SYS16266346,68548502,{}
37,3373056S,SYS16266353,68741646,{}
37,3373057S,SYS16266356,69588836,{}
37,3373058S,SYS16266354,69655057,{}
37,3373060S,SYS16266361,68741643,{}
37,3373061S,SYS16266422,69665493,{}
37,3373062S,SYS16266421,68741650,{}
37,3373063S,SYS16266419,68741651,{}
37,3373065S,SYS16269614,64309041,{}
37,3373066S,SYS16267085,68702296,{}
37,3373068S,SYS16267092,68870531,{}
37,3373069S,SYS16267102,68937401,{}
37,3373069S,SYS16267103,68937401,{}
37,3373070S,UINT0000085446A,64765628,{}
37,3373071S,SYS16267100,68441033,{}
37,3373073S,SYS16289659,69559617,{}
37,3373074S,SYS16267097,68724329,{}
37,3373076S,SYS16267104,69559585,{}
37,3373076S,SYS16282155,69559585,{}
37,3373077S,SYS16267108,62763787,{}
37,3373078S,SYS16267107,62763785,{}
37,3373079S,SYS16267110,68937400,{}
37,3373079S,SYS16267111,68937400,{}
37,3373080S,SYS16267115,69559616,{}
37,3373080S,SYS16284940,69559616,{}
37,3373081S,SYS16267109,69689224,{}
37,3373082S,SYS16267120,69571589,{}
37,3373083S,SYS16267117,69603415,{}
37,3373084S,SYS16267122,68754946,{}
37,3373085S,SYS16267123,69601987,{}
37,3373086S,SYS16267143,62763786,{}
37,3373087S,SYS16267153,68633559,{}
37,3373090S,SYS16269627,68438591,{}
37,3373091S,SYS16267160,68524271,{}
37,3373092S,UINT0000085444A,64765624,{}
37,3373094S,SYS16267163,68524265,{}
37,3373095S,SYS16267162,68524269,{}
37,3373096S,SYS16267167,68524267,{}
37,3373098S,SYS16267173,67345355,{}
37,3373099S,SYS16267177,69563096,{}
37,3374001S,SYS16264990,68441029,{}
37,3374003S,SYS16264985,69588833,{}
37,3374004S,SYS16264984,68504175,{}
37,3374005S,SYS16310831,68143053,{}
37,3374005S,SYS16312815,68143053,{}
37,3374007S,SYS16264935,69577417,{}
37,3374008S,SYS16264934,69786702,{}
37,3374009S,SYS16264933,62679542,{}
37,3374010S,SYS16264932,68505329,{}
37,3374011,SYS16262934,64301968,{}
37,3374011S,SYS16264942,68862122,{}
37,3374012S,SYS16264943,69737852,{}
37,3374014S,SYS16265218,69665494,{}
37,3374015S,SYS16265220,69588355,{}
37,3374016S,SYS16265221,68904357,{}
37,3374017S,SYS16265222,68925707,{}
37,3374018S,SYS16267234,68904358,{}
37,3374019S,SYS16269576,68925705,{}
37,3374021,SYS16262931,64301967,{}
37,3374021S,SYS16265225,68701073,{}
37,3374022S,SYS16265226,68925711,{}
37,3374023S,SYS16265227,68701067,{}
37,3374024S,SYS16269628,68533204,{}
37,3374028S,SYS16265231,68533212,{}
37,3374029S,SYS16265233,69588834,{}
37,3374030S,SYS16265234,69588835,{}
37,3374031,SYS16265140,67940637,{}
